left,90,73,z,94
left,90,85,x,90
left,90,85,x,91
left,90,85,x,92
left,90,85,x,93
left,90,85,x,94
left,90,85,x,95
left,112,36,x,112
left,112,36,x,113
left,112,36,x,114
left,112,36,x,115
left,112,36,x,116
left,112,36,x,117
left,112,36,x,118
left,112,36,x,119
left,112,36,x,120
left,112,36,x,121
left,112,36,x,122
left,112,36,x,127
left,112,36,x,128
left,112,36,x,129
left,112,36,x,130
left,112,36,x,131
left,112,36,x,132
left,112,36,x,133
left,112,36,x,134
left,112,36,x,135
left,112,46,y,112
left,112,46,y,113
left,112,46,y,114
left,112,46,y,115
left,112,46,y,116
left,112,46,y,117
left,112,46,y,118
left,112,46,y,119
left,112,46,y,120
left,112,46,y,121
left,112,46,y,122
left,112,46,y,127
left,112,46,y,128
left,112,46,y,129
left,112,46,y,130
left,112,46,y,131
left,112,46,y,132
left,112,46,y,133
left,112,46,y,134
left,112,46,y,135
left,112,58,x,112
left,112,58,x,113
left,112,58,x,114
left,112,58,x,115
left,112,58,x,116
left,112,58,x,117
left,112,58,x,118
left,112,58,x,119
left,112,58,x,120
left,112,58,x,121
left,112,58,x,122
left,112,58,x,127
left,112,58,x,128
left,112,58,x,129
left,112,58,x,130
left,112,58,x,131
left,112,58,x,132
left,112,58,x,133
left,112,58,x,134
left,112,58,x,135
left,112,85,x,112
left,112,85,x,113
left,112,85,x,114
left,112,85,x,115
left,112,85,x,116
left,112,85,x,117
left,112,85,x,118
left,112,85,x,119
left,112,85,x,120
left,112,85,x,121
left,112,85,x,122
left,112,85,x,127
left,112,85,x,128
left,112,85,x,129
left,112,85,x,130
left,112,85,x,131
left,112,85,x,132
left,112,85,x,133
left,112,85,x,134
left,112,85,x,135
left,112,92,z,112
left,112,92,z,113
left,112,92,z,114
left,112,92,z,115
left,112,92,z,116
left,112,92,z,117
left,112,92,z,118
left,112,92,z,119
left,112,92,z,120
left,112,92,z,121
left,112,92,z,122
left,112,92,z,127
left,112,92,z,128
left,112,92,z,129
left,112,92,z,130
left,112,92,z,131
left,112,92,z,132
left,112,92,z,133
left,112,92,z,134
left,112,92,z,135
left,112,119,j,112
left,112,119,j,113
left,112,119,j,114
left,112,119,j,115
left,112,119,j,116
left,112,119,j,117
left,112,119,j,118
left,112,119,j,119
left,112,119,j,120
left,112,119,j,121
left,112,119,j,127
left,112,119,j,128
left,112,119,j,129
left,112,119,j,130
left,112,119,j,131
left,112,119,j,132
left,112,119,j,133
left,112,119,j,134
left,112,119,j,135
left,136,36,x,136
left,136,36,x,137
left,136,36,x,138
left,136,46,y,136
left,136,46,y,137
left,136,46,y,138
left,136,58,x,136
left,136,58,x,137
left,136,58,x,138
left,136,85,x,136
left,136,85,x,137
left,136,85,x,138
left,136,92,z,136
left,136,92,z,137
left,136,92,z,138
left,136,119,j,136
left,136,119,j,137
left,136,119,j,138
left,139,36,x,139
left,139,36,x,140
left,139,36,x,141
left,139,46,y,139
left,139,46,y,140
left,139,46,y,141
left,139,58,x,139
left,139,58,x,140
left,139,58,x,141
left,139,85,x,139
left,139,85,x,140
left,139,85,x,141
left,139,92,z,139
left,139,92,z,140
left,139,92,z,141
left,139,119,j,139
left,139,119,j,140
left,139,119,j,141
